id,fecha,medio,titulo,url
400,2026-03-12T20:38:52.499149,Ámbito,La Justicia abrió la primera investigación por los viajes de Manuel Adorni,https://www.ambito.com/politica/la-justicia-abrio-la-primera-investigacion-los-viajes-manuel-adorni-n6255401
399,2026-03-12T20:38:28.940069,Clarín,"Además de los libertarios, los radicales y los provinciales también renunciaron al aumento de dietas en el Senado",https://www.clarin.com/politica/ademas-libertarios-radicales-provinciales-renunciaron-aumento-dietas-senado_0_z0FGWFO55S.html
398,2026-03-12T19:54:57.254731,La Nación,Mahiques define con los Menem la estrategia para avanzar con las designaciones judiciales,https://www.lanacion.com.ar/politica/mahiques-define-con-los-menem-la-estrategia-para-avanzar-con-las-designaciones-judiciales-nid12032026/
397,2026-03-12T19:54:55.938764,La Nación,La fiscalía anticorrupción abre una investigación por el viaje de la esposa de Adorni,https://www.lanacion.com.ar/politica/la-fiscalia-anticorrupcion-abre-una-investigacion-por-el-viaje-de-la-esposa-de-adorni-nid12032026/
396,2026-03-12T19:54:49.993597,La Nación,"Javier Milei, en vivo: las últimas medidas del Gobierno",https://www.lanacion.com.ar/politica/javier-milei-en-vivo-las-ultimas-medidas-del-gobierno-nid12032026/
395,2026-03-12T19:54:44.209594,La Nación,Los contratos con la TV Pública de la productora del amigo de Manuel Adorni con el que viajó a Punta del Este,https://www.lanacion.com.ar/politica/los-contratos-con-la-tv-publica-de-la-productora-del-amigo-de-manuel-adorni-con-el-que-viajo-a-punta-nid12032026/
394,2026-03-12T19:54:40.026649,Infobae,Capturada mujer acusada de vender contenido sexual de su hija menor de edad con discapacidad cognitiva,https://www.infobae.com/colombia/2026/03/12/capturan-en-medellin-a-una-mujer-acusada-de-vender-contenido-sexual-de-su-hija-menor-de-edad-con-discapacidad-cognitiva/
393,2026-03-12T19:54:37.739342,Infobae,"Alcalde de Bogotá lanzó propuesta para cambiar la política criminal en Colombia y lanzó críticas a Gustavo Petro: “De cada 100 personas que capturamos, 95 quedan libres”",https://www.infobae.com/colombia/2026/03/12/alcalde-de-bogota-defendio-la-urgencia-de-repensar-la-politica-criminal-en-colombia-y-lanzo-criticas-a-gustavo-petro/
392,2026-03-12T19:54:35.890024,Infobae,"María Andrea Nieto arremetió contra la exactriz porno y próxima congresista Amaranta Hank: “¿Usted cree que para ser feminista hay que ser puta?""",https://www.infobae.com/colombia/2026/03/12/maria-andrea-nieto-arremetio-contra-la-exactriz-porno-y-ahora-congresista-amaranta-hank-usted-cree-que-para-ser-feminista-hay-que-ser-puta/
391,2026-03-12T19:11:08.338932,El Intransigente,Karina Milei respaldó a Manuel Adorni y apuntó contra la “basura mediática”,https://elintransigente.com/2026/03/karina-milei-respaldo-a-manuel-adorni-y-apunto-contra-la-basura-mediatica/
390,2026-03-12T19:10:21.729386,Infobae,"Quién es el novio de Juan Daniel Oviedo, nueva fórmula vicepresidencial de Paloma Valencia: a esto se dedica",https://www.infobae.com/colombia/2026/03/12/quien-es-el-novio-de-juan-daniel-oviedo-nueva-formula-vicepresidencial-de-paloma-valencia-a-esto-se-dedica/
389,2026-03-12T19:10:20.231397,Infobae,Javier Milei y la plana mayor del Gobierno cerraron filas para respaldar a Manuel Adorni: “Conozco tu integridad”,https://www.infobae.com/politica/2026/03/12/karina-milei-respaldo-a-manuel-adorni-frente-a-tanta-basura-conozco-tu-integridad-eso-me-alcanza/
388,2026-03-12T19:10:15.605648,Infobae,Gustavo Bolívar señaló a líderes antipetristas “quemados” tras las elecciones al Congreso en 2026: “Qué mensaje les envió el país”,https://www.infobae.com/colombia/2026/03/12/gustavo-bolivar-senalo-a-lideres-antipetristas-quemados-tras-las-elecciones-al-congreso-en-2026-que-mensaje-les-envio-el-pais/
387,2026-03-12T19:10:14.697086,Infobae,Alzate hizo público un video inédito con Yeison Jiménez que detalla cómo compusieron ‘Mi venganza’: “Lo tenía guardado”,https://www.infobae.com/colombia/2026/03/12/alzate-hizo-publico-un-video-inedito-con-yeison-jimenez-que-detalla-como-compusieron-mi-venganza-lo-tenia-guardado/
386,2026-03-12T19:10:12.194040,Infobae,Sofía Jaramillo reveló cuál fue el mayor reto de vivir en ‘La casa de los famosos’: “No tienes noción del tiempo”,https://www.infobae.com/colombia/2026/03/12/sofia-jaramillo-cuenta-el-verdadero-reto-de-vivir-en-la-casa-de-los-famosos-colombia/
385,2026-03-12T19:10:11.778859,Infobae,Feid habló del “falso tour” y posteó la lista de canciones que podrían sonar en su siguiente gira musical,https://www.infobae.com/colombia/2026/03/12/feid-hablo-del-falso-tour-y-posteo-la-lista-de-canciones-que-podrian-sonar-en-su-siguiente-gira-musical/
384,2026-03-12T19:10:11.678904,Infobae,Gustavo Petro se refirió a la fórmula vicepresidencial de Paloma Valencia: “No se debe faltar a ese principio”,https://www.infobae.com/colombia/2026/03/12/gustavo-petro-se-refirio-a-la-formula-vicepresidencial-de-paloma-valencia-no-se-debe-faltar-a-ese-principio/
383,2026-03-12T19:10:11.530508,Infobae,Gobierno Petro quiere reducir la tarifa de la luz para los estratos 1 y 2: el Ministerio de Minas presentó la resolución,https://www.infobae.com/colombia/2026/03/12/ministerio-de-minas-presento-resolucion-con-la-que-implementaria-tarifas-diferenciadas-en-el-recibo-de-la-luz-para-estratos-1-y-2/
382,2026-03-12T19:10:11.341871,Infobae,Paloma Valencia y Juan Daniel Oviedo hicieron su primera aparición tras el anuncio de fórmula presidencial: estas fueron sus palabras,https://www.infobae.com/colombia/2026/03/12/paloma-valencia-y-juan-daniel-oviedo-hicieron-su-primera-aparicion-tras-el-anuncio-de-formula-presidencial-estas-fueron-sus-palabras/
381,2026-03-12T19:10:10.821650,Infobae,Se rumora que Paola Jara podría estar embarazada por segunda vez: este fue el cariñoso gesto de Jessi Uribe en redes sociales,https://www.infobae.com/colombia/2026/03/12/se-rumora-que-paola-jara-podria-estar-embarazada-por-segunda-vez-tras-un-gesto-carinoso-de-jessi-uribe-en-redes-sociales/
380,2026-03-12T19:10:10.291333,Infobae,"‘Influencer’ rechazó que se califique a Paloma Valencia como “centro derecha”: “¿Con qué saldrán después, con qué Pablo Escobar era solo un emprendedor?”",https://www.infobae.com/colombia/2026/03/12/influencer-rechazo-que-se-califique-a-paloma-valencia-como-centro-derecha-con-que-saldran-despues-con-que-pablo-escobar-era-solo-un-emprendedor/
379,2026-03-12T19:10:09.615115,Infobae,"Fiesta de 15 años de Isabella, la hija de Andrea Valdiri, habría costado $2.500 millones: estos son los lujos que le han dado a la menor",https://www.infobae.com/colombia/2026/03/12/hay-polemica-por-la-supuesta-cifra-de-2500-millones-en-la-fiesta-de-isabella-hija-de-andrea-valdiri-estos-son-los-lujos-que-le-han-dado-a-la-menor/
378,2026-03-12T19:10:09.515271,Infobae,Lucas Arnau atropelló a su propia mascota: “Se me atravesó y lo pisé”,https://www.infobae.com/colombia/2026/03/12/lucas-arnau-esta-de-luto-su-mascota-no-logro-salvarse-tras-haber-sido-atropellada-por-el-propio-artista-se-me-atraveso-y-lo-pise/
377,2026-03-12T15:10:53.338876,La Nación,Decenas de vuelos podrían verse afectados por un paro de ATE en más de 27 aeropuertos del país,https://www.lanacion.com.ar/politica/ate-anuncio-un-paro-de-una-semana-en-mas-de-27-aeropuertos-y-podria-afectar-a-los-vuelos-nid12032026/
376,2026-03-12T15:10:52.938351,La Nación,Revelan los detalles del vuelo privado que tomó Manuel Adorni con su familia en el feriado de carnaval,https://www.lanacion.com.ar/politica/revelan-los-detalles-del-vuelo-privado-que-tomo-manuel-adorni-con-su-familia-en-el-feriado-de-nid11032026/
375,2026-03-12T15:10:52.696984,La Nación,"Quién es Marcelo Grandio, el amigo de Adorni y conductor de TV Pública que figura en el vuelo privado a Punta del Este",https://www.lanacion.com.ar/politica/quien-es-marcelo-grandio-el-amigo-de-adorni-y-conductor-de-tv-publica-que-tambien-figura-en-el-vuelo-nid12032026/
